,name,latitude,longitude,timestamp,free_bikes,empty_slots,renting,returning,ebikes
442,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129,2025-07-29T03:42:29.068237+00:00Z,5,9,1,1,1
443,Cedar Dr / Eglinton Ave E,43.744208202155754,-79.21564636613158,2025-07-29T03:42:29.068982+00:00Z,3,7,1,1,0
444,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662,2025-07-29T03:42:28.934234+00:00Z,15,1,1,1,0
445,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,2025-07-29T03:42:28.792279+00:00Z,7,20,1,1,5
446,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946,2025-07-29T03:42:28.934136+00:00Z,3,6,1,1,2
447,YZD,43.7368015,-79.4687878,2025-07-29T03:42:29.216505+00:00Z,10,9,1,1,0
448,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272,2025-07-29T03:42:29.068556+00:00Z,6,16,1,1,0
449,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288,2025-07-29T03:42:28.935033+00:00Z,14,0,1,1,2
450,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,2025-07-29T03:42:28.790514+00:00Z,11,3,1,1,0
451,Fairview Mall Dr / Fairview Mall Dr E,43.77967215439899,-79.3429500491085,2025-07-29T03:42:29.216382+00:00Z,3,15,1,1,0
452,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,2025-07-29T03:42:28.795951+00:00Z,2,17,1,1,1
453,Danforth Ave / Barrington Ave,43.688325,-79.300463,2025-07-29T03:42:28.734231+00:00Z,2,12,1,1,0
454,Scarborough Soccer Centre,43.7154661,-79.2876595,2025-07-29T03:42:28.934440+00:00Z,5,14,1,1,2
455,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,2025-07-29T03:42:28.733402+00:00Z,13,1,1,1,1
456,Fairglen Cres / Weston Rd,43.70876747477083,-79.53445192394257,2025-07-29T03:42:29.069405+00:00Z,0,11,1,1,0
457,Yonge St / Aylmer Ave,43.675492,-79.388858,2025-07-29T03:42:28.788583+00:00Z,14,8,1,1,0
458,Beltline Trail / Yonge St,43.6962302,-79.39504339999999,2025-07-29T03:42:28.933267+00:00Z,2,21,1,1,1
459,University Ave / Richmond St W,43.64981903446256,-79.38641270251617,2025-07-29T03:42:28.879664+00:00Z,0,11,1,1,0
460,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,2025-07-29T03:42:28.933756+00:00Z,3,16,1,1,0
461,Fairmount Park,43.6765897,-79.3163022,2025-07-29T03:42:28.879117+00:00Z,2,16,1,1,0
462,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475,2025-07-29T03:42:28.934838+00:00Z,6,11,1,1,0
463,Noble St / Queen St W,43.64226917409186,-79.42920979115014,2025-07-29T03:42:29.217040+00:00Z,14,0,1,1,1
464,Markham Rd / The Meadoway ,43.77121894873629,-79.22956526983644,2025-07-29T03:42:29.068938+00:00Z,0,19,1,1,0
465,Central Tech  (Harbord St),43.661975,-79.407896,2025-07-29T03:42:28.789887+00:00Z,0,5,1,1,0
466,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,2025-07-29T03:42:28.933092+00:00Z,3,13,1,1,2
467,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,2025-07-29T03:42:28.790343+00:00Z,21,2,1,1,0
468,Birchmount Rd / The Meadoway,43.73893212110537,-79.28118032582971,2025-07-29T03:42:29.216412+00:00Z,2,13,1,1,0
469,Markham Rd / Cougar Crt,43.744988965771036,-79.21944366329879,2025-07-29T03:42:29.216452+00:00Z,1,10,1,1,0
470,St. George St / Bloor St W,43.66713121831853,-79.3995550638237,2025-07-29T03:42:28.733283+00:00Z,4,11,1,1,0
471,College St / Markham St,43.6563888888889,-79.4091666666667,2025-07-29T03:42:28.790016+00:00Z,6,7,1,1,0
472,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,2025-07-29T03:42:28.790655+00:00Z,0,14,1,1,0
473,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,2025-07-29T03:42:28.934924+00:00Z,13,3,1,1,0
474,Yonge St / Yorkville Ave,43.671944,-79.387778,2025-07-29T03:42:28.788556+00:00Z,0,13,1,1,0
475,1 Market St,43.6469928,-79.3706665,2025-07-29T03:42:28.879753+00:00Z,8,4,1,1,0
476,Spadina Ave / Dundas St W - SMART,43.652352301216055,-79.39801617693556,2025-07-29T03:42:29.215924+00:00Z,1,9,1,1,0
477,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,2025-07-29T03:42:28.795667+00:00Z,0,9,1,1,0
478,Midland Ave / Kingston Rd,43.7128578,-79.2487086,2025-07-29T03:42:28.934553+00:00Z,8,10,1,1,7
479,Weston Rd / Gaydon Ave,43.720581848570575,-79.53729089399313,2025-07-29T03:42:29.217234+00:00Z,0,11,1,1,0
480,Firvalley Ct / Warden Ave,43.7032112,-79.2787149,2025-07-29T03:42:28.934525+00:00Z,1,17,1,1,1
481,OCAD University,43.65231552304792,-79.39091185000235,2025-07-29T03:42:29.068700+00:00Z,6,16,1,1,0
482,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,2025-07-29T03:42:28.791326+00:00Z,0,15,1,1,0
483,Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,2025-07-29T03:42:28.788786+00:00Z,3,16,1,1,3
484,Portland St / Wellington St W,43.64290167152932,-79.39937033134326,2025-07-29T03:42:29.068632+00:00Z,9,3,1,1,0
485,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676,2025-07-29T03:42:28.935460+00:00Z,0,17,1,1,0
486,University Ave / Pearl St ,43.64836809385241,-79.3853510232788,2025-07-29T03:42:29.068320+00:00Z,0,18,1,1,0
487,Annette St / Dundas St W,43.6641174,-79.4588522,2025-07-29T03:42:28.879592+00:00Z,1,13,1,1,0
488,Mutual St / Shuter St,43.654919677554936,-79.374960865926,2025-07-29T03:42:29.216780+00:00Z,13,7,1,1,2
489,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,2025-07-29T03:42:28.934411+00:00Z,2,13,1,1,0
490,Macpherson Ave / Spadina Rd,43.675791,-79.40698,2025-07-29T03:42:28.788714+00:00Z,2,12,1,1,0
491,Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919,2025-07-29T03:42:29.069146+00:00Z,6,10,1,1,1
492,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286,2025-07-29T03:42:29.068347+00:00Z,1,14,1,1,0
493,Richmond St E / Yonge St,43.651838,-79.378743,2025-07-29T03:42:28.795292+00:00Z,0,15,1,1,0
494,Birchcliff Ave / Kingston Rd,43.691688,-79.265027,2025-07-29T03:42:28.933558+00:00Z,10,3,1,1,0
495,Randolph Ave / Perth Ave,43.6585504,-79.4497659,2025-07-29T03:42:28.933458+00:00Z,3,16,1,1,0
496,Bathurst St / Fort York Blvd,43.639179,-79.399595,2025-07-29T03:42:28.789741+00:00Z,18,0,1,1,0
497,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,2025-07-29T03:42:28.795483+00:00Z,13,1,1,1,8
498,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,2025-07-29T03:42:28.794745+00:00Z,15,0,1,1,1
499,Amos Waites Park,43.613606,-79.4883535,2025-07-29T03:42:28.796204+00:00Z,26,0,1,1,0
500,King St E / River St,43.656784782853144,-79.35627385059036,2025-07-29T03:42:28.788291+00:00Z,14,1,1,1,0
501,Lansdowne Subway Station,43.65922918158098,-79.44320901022282,2025-07-29T03:42:28.789770+00:00Z,1,22,1,1,0
502,Twelfth St / Thirteenth St,43.6002896,-79.5108692,2025-07-29T03:42:28.879456+00:00Z,21,0,1,1,0
503,Oak St / Sumach St,43.6617908,-79.361515,2025-07-29T03:42:28.878262+00:00Z,27,0,1,1,0
504,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,2025-07-29T03:42:28.796174+00:00Z,25,13,1,1,2
505,Bathurst Subway Station,43.6666667,-79.41166666666668,2025-07-29T03:42:28.789516+00:00Z,5,16,1,1,1
506,King St W / Fraser Ave,43.6394444,-79.42527777777778,2025-07-29T03:42:28.788800+00:00Z,10,4,1,1,0
507,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,2025-07-29T03:42:28.932839+00:00Z,2,23,1,1,0
508,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,2025-07-29T03:42:28.933516+00:00Z,4,10,1,1,0
509,Cruickshank Park,43.7023860650084,-79.52594758324148,2025-07-29T03:42:28.935374+00:00Z,0,11,1,1,0
510,York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576,2025-07-29T03:42:29.069282+00:00Z,9,3,1,1,0
511,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,2025-07-29T03:42:28.789557+00:00Z,0,22,1,1,0
512,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,2025-07-29T03:42:28.933993+00:00Z,10,0,1,1,0
513,Yonge St / Dundonald St ,43.66596010067729,-79.38461360978698,2025-07-29T03:42:29.217285+00:00Z,0,26,1,1,0
514,Church St / Alexander St,43.663722,-79.380288,2025-07-29T03:42:28.733844+00:00Z,4,29,1,1,1
515,Riverdale Park South (Broadview Ave),43.667819,-79.35347,2025-07-29T03:42:28.788222+00:00Z,3,11,1,1,0
516,552 Birchmount Rd,43.71176278859601,-79.27028152889692,2025-07-29T03:42:28.934497+00:00Z,1,14,1,1,0
517,Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921,2025-07-29T03:42:29.069337+00:00Z,12,1,1,1,0
518,Jane St / Finch Ave W,43.759292283169536,-79.5183741465576,2025-07-29T03:42:29.067923+00:00Z,10,5,1,1,0
519,King St W / Wilson Park Blvd,43.6372958,-79.4423237,2025-07-29T03:42:28.790264+00:00Z,4,14,1,1,2
520,Beltline Trail / Chaplin Cres,43.704461,-79.423122,2025-07-29T03:42:28.791297+00:00Z,2,12,1,1,2
521,Howard St / Sherbourne St,43.6712581,-79.376367,2025-07-29T03:42:28.788419+00:00Z,2,27,1,1,0
522,Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558,2025-07-29T03:42:29.068883+00:00Z,0,11,1,1,0
523,St Clarens Ave / College St,43.651238,-79.43868,2025-07-29T03:42:28.789825+00:00Z,5,8,1,1,1
524,11 Spadina Rd,43.6677246,-79.4041365,2025-07-29T03:42:28.933282+00:00Z,0,14,1,1,0
525,Brookdale Ave / Yonge St,43.72991999271573,-79.40372719797139,2025-07-29T03:42:29.069633+00:00Z,2,12,1,1,2
526,Victoria Park Ave / Kingston Rd,43.68035,-79.28357,2025-07-29T03:42:28.933502+00:00Z,1,13,1,1,1
527,Palmerston Ave / Dundas St W,43.651603,-79.408346,2025-07-29T03:42:28.796450+00:00Z,15,5,1,1,2
528,Old Cummer GO Station,43.79442338280241,-79.36925879507179,2025-07-29T03:42:29.216353+00:00Z,13,7,1,1,0
529,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456,2025-07-29T03:42:29.068474+00:00Z,21,2,1,1,1
530,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,2025-07-29T03:42:28.791287+00:00Z,8,18,1,1,0
531,Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262,2025-07-29T03:42:29.069133+00:00Z,2,9,1,1,0
532,Grenville St / Yonge St ,43.662029346625715,-79.38360958402289,2025-07-29T03:42:29.217055+00:00Z,2,11,1,1,1
533,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,2025-07-29T03:42:28.879191+00:00Z,0,19,1,1,0
534,Polson Pier,43.641675,-79.354006,2025-07-29T03:42:28.792099+00:00Z,2,19,1,1,0
535,Cherry Beach,43.637764,-79.345359,2025-07-29T03:42:28.791189+00:00Z,27,19,1,1,0
536,Little Norway Park,43.635023,-79.399505,2025-07-29T03:42:28.792182+00:00Z,15,2,1,1,0
537,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,2025-07-29T03:42:28.933121+00:00Z,15,4,1,1,1
538,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,2025-07-29T03:42:28.878721+00:00Z,2,13,1,1,1
539,Christie St / Dupont St,43.67168,-79.421192,2025-07-29T03:42:28.933063+00:00Z,2,15,1,1,0
540,Victoria Park Subway Station - SMART,43.695101521988285,-79.28970303201599,2025-07-29T03:42:29.216012+00:00Z,3,8,1,1,0
541,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709,2025-07-29T03:42:29.068001+00:00Z,13,3,1,1,0
542,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,2025-07-29T03:42:28.879679+00:00Z,0,15,1,1,0
543,Queen St. E / Eastern Ave,43.667208,-79.312315,2025-07-29T03:42:28.790930+00:00Z,2,10,1,1,0
544,75 Tandridge Cres,43.729578273586064,-79.54699793872719,2025-07-29T03:42:29.068376+00:00Z,4,11,1,1,0
545,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489,2025-07-29T03:42:29.068461+00:00Z,13,11,1,1,1
546,Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,2025-07-29T03:42:28.790763+00:00Z,16,2,1,1,0
547,Yonge St / Bloor St,43.669969,-79.386532,2025-07-29T03:42:28.790426+00:00Z,0,18,1,1,0
548,King St W / York St (2),43.647968822765,-79.38316961352653,2025-07-29T03:42:29.068251+00:00Z,0,17,1,1,0
549,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,2025-07-29T03:42:28.791424+00:00Z,1,4,1,1,1
550,College St / Henry St ,43.6591529,-79.3947953,2025-07-29T03:42:28.933948+00:00Z,0,13,1,1,0
551,Sherbourne St / Isabella St,43.669576,-79.375961,2025-07-29T03:42:28.790901+00:00Z,9,9,1,1,2
552,Front St E / Cooperage St,43.65296378015573,-79.35711048354281,2025-07-29T03:42:29.217096+00:00Z,19,0,1,1,0
553,Yonge St / Alexander St - SMART,43.662862,-79.383572,2025-07-29T03:42:28.790637+00:00Z,3,12,1,1,0
554,Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,2025-07-29T03:42:29.068814+00:00Z,14,2,1,1,1
555,Bathurst St / Sheppard Ave W,43.7551762288098,-79.43812182651081,2025-07-29T03:42:29.216310+00:00Z,3,10,1,1,0
556,Kennedy Rd/Ranstone Gdns (Jack Goodlad Park),43.74190570940633,-79.27181887640458,2025-07-29T03:42:29.068997+00:00Z,1,14,1,1,1
557,Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973,2025-07-29T03:42:29.067970+00:00Z,1,16,1,1,1
558,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,2025-07-29T03:42:28.879350+00:00Z,17,0,1,1,0
559,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,2025-07-29T03:42:28.934008+00:00Z,1,8,1,1,0
560,Humberside Grounds - SMART,43.65917,-79.46997,2025-07-29T03:42:28.795921+00:00Z,1,18,1,1,1
561,Lower Sherbourne St / The Esplanade,43.648655,-79.367061,2025-07-29T03:42:28.788249+00:00Z,23,0,1,1,0
562,Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572,2025-07-29T03:42:29.068529+00:00Z,0,16,1,1,0
563,Bloor St W / Riverside Dr,43.647663,-79.487583,2025-07-29T03:42:28.879499+00:00Z,6,15,1,1,0
564,Goodwood Park Crt / Dentonia Park,43.694826,-79.295208,2025-07-29T03:42:28.795127+00:00Z,0,18,1,1,0
565,Dundas St W / Crawford St,43.649722,-79.416944,2025-07-29T03:42:28.790095+00:00Z,3,41,1,1,2
566,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,2025-07-29T03:42:28.879784+00:00Z,7,12,1,1,3
567,Homewood Ave / Wellesley St E - SMART,43.666978011780685,-79.37594518686855,2025-07-29T03:42:29.216520+00:00Z,5,6,1,1,3
568,Downsview Park Subway Station - SMART,43.753107,-79.479626,2025-07-29T03:42:28.934191+00:00Z,1,19,1,1,0
569,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,2025-07-29T03:42:28.789670+00:00Z,9,7,1,1,0
570,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,2025-07-29T03:42:28.878757+00:00Z,0,16,1,1,0
571,Sheppard Ave E / Leslie St,43.77114830031903,-79.36381166455688,2025-07-29T03:42:29.069322+00:00Z,16,3,1,1,0
572,Merton St / Mount Pleasant Rd,43.697819,-79.38786,2025-07-29T03:42:28.792306+00:00Z,4,19,1,1,0
573,King St W / Tecumseth St,43.64333333333333,-79.40555555555557,2025-07-29T03:42:28.789582+00:00Z,13,5,1,1,0
574,Simcoe St / King St W,43.647508351306186,-79.38604436555764,2025-07-29T03:42:28.934065+00:00Z,0,10,1,1,0
575,Mill St / Parliament St,43.650256,-79.36163,2025-07-29T03:42:28.790852+00:00Z,13,1,1,1,0
576,Queen St E / Rhodes Ave,43.666224,-79.317693,2025-07-29T03:42:28.790891+00:00Z,12,9,1,1,1
577,High Park Blvd / Parkside Dr,43.64456431942226,-79.45737058972283,2025-07-29T03:42:29.216144+00:00Z,13,0,1,1,2
578,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,2025-07-29T03:42:28.791119+00:00Z,21,2,1,1,2
579,Jane St / Haney Ave,43.6743457123134,-79.4948437786083,2025-07-29T03:42:28.935289+00:00Z,2,17,1,1,2
580,Talbot Rd / Finch Hydro Corridor,43.78225298110634,-79.42367062831116,2025-07-29T03:42:29.069119+00:00Z,3,11,1,1,0
581,Davenport Rd / Christie St,43.675278,-79.423889,2025-07-29T03:42:28.788675+00:00Z,4,22,1,1,0
582,York St / Queen St W (City Hall),43.65160619179464,-79.38404693334348,2025-07-29T03:42:29.215998+00:00Z,0,22,1,1,0
583,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,2025-07-29T03:42:28.789873+00:00Z,1,12,1,1,1
584,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,2025-07-29T03:42:28.933223+00:00Z,9,18,1,1,0
585,Lumsden Ave / Cedarvale Ave,43.693187,-79.314283,2025-07-29T03:42:28.933327+00:00Z,4,6,1,1,3
586,Jarvis St / Maitland Pl,43.6647688,-79.3772602,2025-07-29T03:42:28.795184+00:00Z,4,11,1,1,0
587,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,2025-07-29T03:42:28.879207+00:00Z,0,18,1,1,0
588,Hawksbury Dr / Sheppard Ave E ,43.76816239444779,-79.38312075158996,2025-07-29T03:42:29.069308+00:00Z,5,5,1,1,0
589,College Park - Yonge St Entrance,43.65988,-79.38279,2025-07-29T03:42:28.792253+00:00Z,6,18,1,1,1
590,Maida Vale Park,43.73310396818645,-79.27702819926358,2025-07-29T03:42:29.216739+00:00Z,5,6,1,1,0
591,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,2025-07-29T03:42:28.933572+00:00Z,9,5,1,1,2
592,Richmond St W / Bathurst St,43.64666748425228,-79.40299591349182,2025-07-29T03:42:29.068746+00:00Z,13,0,1,1,0
593,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,2025-07-29T03:42:28.933627+00:00Z,3,9,1,1,2
594,Shaw St / College St,43.6551193,-79.4201454,2025-07-29T03:42:29.216041+00:00Z,10,1,1,1,0
595,Mabelle Park,43.645389479325615,-79.5276822170925,2025-07-29T03:42:28.934966+00:00Z,0,15,1,1,0
596,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257,2025-07-29T03:42:28.934952+00:00Z,10,0,1,1,0
597,111 Broadview Ave,43.6593483,-79.34993659999999,2025-07-29T03:42:28.933178+00:00Z,14,0,1,1,0
598,Colonel Danforth Park,43.7777114,-79.1659711,2025-07-29T03:42:28.879238+00:00Z,8,10,1,1,0
599,Ionview Rd / Eglinton Ave E,43.73170279350989,-79.27149201786922,2025-07-29T03:42:29.216654+00:00Z,4,6,1,1,2
600,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,2025-07-29T03:42:28.790533+00:00Z,1,12,1,1,0
601,Joseph J Piccininni Community Centre,43.675648,-79.4527619,2025-07-29T03:42:28.796365+00:00Z,0,17,1,1,0
602,Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503,2025-07-29T03:42:28.789842+00:00Z,0,14,1,1,0
603,Rockcliffe Blvd / Alliance Ave,43.67651939727437,-79.48942027086547,2025-07-29T03:42:29.217152+00:00Z,1,7,1,1,0
604,Broadview Ave / Westwood Ave,43.6848652,-79.356602,2025-07-29T03:42:28.791247+00:00Z,11,11,1,1,2
605,Western Battery Rd / Pirandello St,43.640075,-79.414156,2025-07-29T03:42:28.795156+00:00Z,26,1,1,1,1
606,Ward's Island Ferry Dock,43.62946009688497,-79.35615465421839,2025-07-29T03:42:29.216239+00:00Z,24,1,1,1,0
607,Gibraltar Point Beach,43.613194,-79.387683,2025-07-29T03:42:29.216839+00:00Z,7,27,1,1,0
608,Gordonridge Pl / Danforth Rd,43.72729077290258,-79.25237907196654,2025-07-29T03:42:29.069055+00:00Z,1,14,1,1,1
609,Bathurst St / Front St W,43.64134790000001,-79.4013882,2025-07-29T03:42:28.932988+00:00Z,29,0,1,1,0
610,Queen St E / Nursewood Rd,43.673831,-79.281455,2025-07-29T03:42:28.791384+00:00Z,18,0,1,1,0
611,Kingston Rd / Markham Rd,43.73878438927323,-79.21746485700835,2025-07-29T03:42:29.069391+00:00Z,2,13,1,1,0
612,Danforth Ave / Gough Ave,43.678401,-79.346289,2025-07-29T03:42:28.788107+00:00Z,10,13,1,1,1
613,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,2025-07-29T03:42:28.795212+00:00Z,12,13,1,1,0
614,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746,2025-07-29T03:42:28.934397+00:00Z,8,10,1,1,0
615,36 Park Lawn Rd,43.62369169999999,-79.4838132,2025-07-29T03:42:28.933825+00:00Z,5,9,1,1,1
616,Bridlewood Park,43.783271135570466,-79.31732800144945,2025-07-29T03:42:29.216984+00:00Z,0,10,1,1,0
617,Simcoe St / Wellington St W North,43.6462176,-79.3855048,2025-07-29T03:42:28.791090+00:00Z,0,13,1,1,0
618,Humber Bay Shores Park East,43.6308933,-79.4722622,2025-07-29T03:42:28.790795+00:00Z,18,4,1,1,1
619,Ridge Rd / Wilson Ave ,43.723786959308256,-79.49416269814759,2025-07-29T03:42:29.216172+00:00Z,3,16,1,1,0
620,2300 Lakeshore Blvd W,43.61868,-79.48674,2025-07-29T03:42:28.795369+00:00Z,12,0,1,1,0
621,Wellesley St E / Jarvis St,43.6662047,-79.37901219999999,2025-07-29T03:42:29.068868+00:00Z,2,19,1,1,1
622,Howard Park Ave / Parkside Dr,43.648657,-79.458111,2025-07-29T03:42:28.933658+00:00Z,5,9,1,1,1
623,Ramsden Park,43.676184561302776,-79.38962496400146,2025-07-29T03:42:29.068590+00:00Z,1,14,1,1,1
624,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,2025-07-29T03:42:28.795654+00:00Z,11,0,1,1,0
625,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392,2025-07-29T03:42:28.933799+00:00Z,1,13,1,1,1
626,Niagara St / Richmond St W,43.64534,-79.409597,2025-07-29T03:42:28.733872+00:00Z,31,8,1,1,0
627,Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872,2025-07-29T03:42:29.068488+00:00Z,1,44,1,1,0
628,Dalton Rd / Bloor St W,43.6662942,-79.4066433,2025-07-29T03:42:28.734026+00:00Z,0,11,1,1,0
629,Bond Ave / Don Mills Trail,43.74475834253035,-79.35348069940567,2025-07-29T03:42:29.069226+00:00Z,5,14,1,1,0
630,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465,2025-07-29T03:42:28.934079+00:00Z,11,3,1,1,0
631,King St E / Victoria St,43.6495789,-79.3762096,2025-07-29T03:42:28.791081+00:00Z,12,6,1,1,0
632,Kendal Ave / Bernard Ave,43.671513,-79.408317,2025-07-29T03:42:28.788760+00:00Z,3,12,1,1,0
633,Oak St / Sackville St,43.6613642,-79.3641171,2025-07-29T03:42:28.933194+00:00Z,16,0,1,1,0
634,Hanna Ave / Liberty St,43.638608601636705,-79.41965437361068,2025-07-29T03:42:28.788648+00:00Z,10,17,1,1,3
635,Kendal Ave / Spadina Rd,43.670318,-79.405181,2025-07-29T03:42:28.788636+00:00Z,0,8,1,1,0
636,McGill St / Church St,43.660694,-79.379052,2025-07-29T03:42:28.734218+00:00Z,7,7,1,1,0
637,Lynn Williams St / Pirandello St ,43.639124514797004,-79.41423166721611,2025-07-29T03:42:28.934293+00:00Z,15,0,1,1,0
638,Coronation Park (Martin Goodman Trail),43.635007,-79.403341,2025-07-29T03:42:28.933238+00:00Z,5,11,1,1,0
639,Waterfront Trail (Rouge Hill),43.778015,-79.131911,2025-07-29T03:42:28.879253+00:00Z,7,4,1,1,0
640,Summerhill Subway Station,43.68201189061227,-79.39130701852416,2025-07-29T03:42:29.216056+00:00Z,0,10,1,1,0
641,Walter Saunders Park,43.699327072589426,-79.4493630391668,2025-07-29T03:42:28.933845+00:00Z,2,10,1,1,2
642,Broadview Subway Station,43.6772,-79.35858,2025-07-29T03:42:28.791825+00:00Z,11,2,1,1,1
643,Beaty Ave / Queen St W,43.6393107,-79.4408141,2025-07-29T03:42:28.879825+00:00Z,11,6,1,1,0
644,Gilder Dr / Midland Ave,43.7365986,-79.2578451,2025-07-29T03:42:29.216679+00:00Z,8,7,1,1,0
645,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,2025-07-29T03:42:28.879636+00:00Z,2,10,1,1,1
646,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,2025-07-29T03:42:28.796190+00:00Z,14,47,1,1,0
647,Wilket Creek Park,43.720645,-79.355474,2025-07-29T03:42:28.879131+00:00Z,7,19,1,1,0
648,Balliol St / Yonge St - SMART,43.6978701,-79.39419,2025-07-29T03:42:28.791630+00:00Z,16,19,1,1,1
649,Cherry St / Distillery Ln,43.650279,-79.356832,2025-07-29T03:42:28.788333+00:00Z,11,1,1,1,1
650,Ellis Ave / The Queensway,43.63855,-79.46693,2025-07-29T03:42:28.795468+00:00Z,13,0,1,1,0
651,Ulster St / Bathurst St,43.66,-79.4088888888889,2025-07-29T03:42:28.789942+00:00Z,1,7,1,1,0
652,Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,2025-07-29T03:42:28.789604+00:00Z,3,18,1,1,1
653,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249,2025-07-29T03:42:28.934697+00:00Z,16,0,1,1,1
654,King's Mill Park,43.64920406876699,-79.49336334201408,2025-07-29T03:42:28.879769+00:00Z,8,19,1,1,2
655,Richmond St E / Jarvis St Green P,43.652634,-79.374222,2025-07-29T03:42:28.733929+00:00Z,2,14,1,1,0
656,Scrivener Sq / Yonge St,43.680566503025645,-79.3908297264401,2025-07-29T03:42:29.215940+00:00Z,0,15,1,1,0
657,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868,2025-07-29T03:42:28.935346+00:00Z,0,23,1,1,0
658,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815,2025-07-29T03:42:28.934655+00:00Z,8,10,1,1,0
659,Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776,2025-07-29T03:42:28.934107+00:00Z,3,15,1,1,0
660,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,2025-07-29T03:42:28.791740+00:00Z,20,13,1,1,0
661,East Liberty St / Western Battery Rd,43.6392777,-79.4115736,2025-07-29T03:42:28.791011+00:00Z,17,0,1,1,0
