,Unnamed: 0,name,latitude,longitude,timestamp,free_bikes,empty_slots,renting,returning,ebikes,station_id,Bar,Bar/Restaurant,Other,Park,Restaurant
441,441,21 Pleasant Blvd (1),43.687211810315254,-79.39269591804246,2025-07-29,0,11,1,1,0,441,0,0,0,2,8
442,442,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129,2025-07-29,5,9,1,1,1,442,0,1,1,3,5
443,443,Cedar Dr / Eglinton Ave E,43.744208202155754,-79.21564636613158,2025-07-29,3,7,1,1,0,443,1,0,0,0,9
444,444,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662,2025-07-29,15,1,1,1,0,444,0,0,1,1,8
445,445,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,2025-07-29,7,20,1,1,5,445,1,1,1,1,6
446,446,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946,2025-07-29,3,6,1,1,2,446,0,0,0,1,9
447,447,YZD,43.7368015,-79.4687878,2025-07-29,10,9,1,1,0,447,0,0,1,2,7
448,448,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272,2025-07-29,6,16,1,1,0,448,1,0,0,0,9
449,449,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288,2025-07-29,14,0,1,1,2,449,1,0,0,2,7
450,450,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,2025-07-29,11,3,1,1,0,450,0,1,0,2,7
451,451,Fairview Mall Dr / Fairview Mall Dr E,43.77967215439899,-79.3429500491085,2025-07-29,3,15,1,1,0,451,0,0,1,0,9
452,452,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,2025-07-29,2,17,1,1,1,452,2,0,2,1,5
453,453,Danforth Ave / Barrington Ave,43.688325,-79.300463,2025-07-29,2,12,1,1,0,453,0,0,2,0,8
454,454,Scarborough Soccer Centre,43.7154661,-79.2876595,2025-07-29,5,14,1,1,2,454,1,0,0,1,8
455,455,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,2025-07-29,13,1,1,1,1,455,3,0,1,0,6
456,456,Fairglen Cres / Weston Rd,43.70876747477083,-79.53445192394257,2025-07-29,0,11,1,1,0,456,0,0,0,0,10
457,457,Yonge St / Aylmer Ave,43.675492,-79.388858,2025-07-29,14,8,1,1,0,457,1,0,0,1,8
458,458,Beltline Trail / Yonge St,43.6962302,-79.39504339999999,2025-07-29,2,21,1,1,1,458,1,0,0,3,6
459,459,University Ave / Richmond St W,43.64981903446256,-79.38641270251617,2025-07-29,0,11,1,1,0,459,1,1,0,1,7
460,460,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,2025-07-29,3,16,1,1,0,460,3,1,0,1,5
461,461,Fairmount Park,43.6765897,-79.3163022,2025-07-29,2,16,1,1,0,461,0,1,0,2,7
462,462,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475,2025-07-29,6,11,1,1,0,462,0,0,1,2,7
463,463,Noble St / Queen St W,43.64226917409186,-79.42920979115014,2025-07-29,14,0,1,1,1,463,1,0,1,0,8
464,464,Markham Rd / The Meadoway ,43.77121894873629,-79.22956526983644,2025-07-29,0,19,1,1,0,464,0,0,0,0,10
465,465,Central Tech  (Harbord St),43.661975,-79.407896,2025-07-29,0,5,1,1,0,465,1,1,0,0,8
466,466,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,2025-07-29,3,13,1,1,2,466,0,0,0,0,10
467,467,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,2025-07-29,21,2,1,1,0,467,2,0,0,2,6
468,468,Birchmount Rd / The Meadoway,43.73893212110537,-79.28118032582971,2025-07-29,2,13,1,1,0,468,0,0,1,2,7
469,469,Markham Rd / Cougar Crt,43.74498896577104,-79.21944366329879,2025-07-29,1,10,1,1,0,469,1,0,0,0,9
470,470,St. George St / Bloor St W,43.66713121831853,-79.3995550638237,2025-07-29,4,11,1,1,0,470,2,1,0,2,5
471,471,College St / Markham St,43.6563888888889,-79.4091666666667,2025-07-29,6,7,1,1,0,471,2,0,0,0,8
472,472,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,2025-07-29,0,14,1,1,0,472,3,0,0,2,5
473,473,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,2025-07-29,13,3,1,1,0,473,0,0,1,0,9
474,474,Yonge St / Yorkville Ave,43.671944,-79.387778,2025-07-29,0,13,1,1,0,474,2,0,0,1,7
475,475,1 Market St,43.6469928,-79.3706665,2025-07-29,8,4,1,1,0,475,2,1,0,2,5
476,476,Spadina Ave / Dundas St W - SMART,43.652352301216055,-79.39801617693556,2025-07-29,1,9,1,1,0,476,0,1,2,1,6
477,477,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,2025-07-29,0,9,1,1,0,477,1,0,0,2,7
478,478,Midland Ave / Kingston Rd,43.7128578,-79.2487086,2025-07-29,8,10,1,1,7,478,0,1,1,0,8
479,479,Weston Rd / Gaydon Ave,43.720581848570575,-79.53729089399313,2025-07-29,0,11,1,1,0,479,0,0,0,2,8
480,480,Firvalley Ct / Warden Ave,43.7032112,-79.2787149,2025-07-29,1,17,1,1,1,480,0,0,2,4,4
481,481,OCAD University,43.65231552304792,-79.39091185000235,2025-07-29,6,16,1,1,0,481,2,1,1,1,5
482,482,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,2025-07-29,0,15,1,1,0,482,1,1,0,2,6
483,483,Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,2025-07-29,3,16,1,1,3,483,0,0,2,0,8
484,484,Portland St / Wellington St W,43.64290167152932,-79.39937033134326,2025-07-29,9,3,1,1,0,484,1,1,1,1,6
485,485,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676,2025-07-29,0,17,1,1,0,485,4,0,0,2,4
486,486,University Ave / Pearl St ,43.64836809385241,-79.3853510232788,2025-07-29,0,18,1,1,0,486,2,1,0,0,7
487,487,Annette St / Dundas St W,43.6641174,-79.4588522,2025-07-29,1,13,1,1,0,487,1,0,2,1,6
488,488,Mutual St / Shuter St,43.654919677554936,-79.374960865926,2025-07-29,13,7,1,1,2,488,2,1,0,0,7
489,489,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,2025-07-29,2,13,1,1,0,489,0,0,1,2,7
490,490,Macpherson Ave / Spadina Rd,43.675791,-79.40698,2025-07-29,2,12,1,1,0,490,0,1,0,1,8
491,491,Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919,2025-07-29,6,10,1,1,1,491,0,0,0,2,8
492,492,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286,2025-07-29,1,14,1,1,0,492,0,0,2,2,6
493,493,Richmond St E / Yonge St,43.651838,-79.378743,2025-07-29,0,15,1,1,0,493,2,1,0,2,5
494,494,Birchcliff Ave / Kingston Rd,43.691688,-79.265027,2025-07-29,10,3,1,1,0,494,1,0,0,2,7
495,495,Randolph Ave / Perth Ave,43.6585504,-79.4497659,2025-07-29,3,16,1,1,0,495,3,0,1,1,5
496,496,Bathurst St / Fort York Blvd,43.639179,-79.399595,2025-07-29,18,0,1,1,0,496,1,1,0,4,4
497,497,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,2025-07-29,13,1,1,1,8,497,2,1,0,0,7
498,498,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,2025-07-29,15,0,1,1,1,498,1,1,0,1,7
499,499,Amos Waites Park,43.613606,-79.4883535,2025-07-29,26,0,1,1,0,499,0,0,0,2,8
500,500,King St E / River St,43.656784782853144,-79.35627385059036,2025-07-29,14,1,1,1,0,500,1,0,0,3,6
501,501,Lansdowne Subway Station,43.65922918158098,-79.44320901022282,2025-07-29,1,22,1,1,0,501,4,0,0,2,4
502,502,Twelfth St / Thirteenth St,43.6002896,-79.5108692,2025-07-29,21,0,1,1,0,502,1,0,0,2,7
503,503,Oak St / Sumach St,43.6617908,-79.361515,2025-07-29,27,0,1,1,0,503,2,0,0,2,6
504,504,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,2025-07-29,25,13,1,1,2,504,2,1,0,1,6
505,505,Bathurst Subway Station,43.6666667,-79.41166666666668,2025-07-29,5,16,1,1,1,505,1,1,1,1,6
506,506,King St W / Fraser Ave,43.6394444,-79.42527777777778,2025-07-29,10,4,1,1,0,506,1,1,1,0,7
507,507,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,2025-07-29,2,23,1,1,0,507,2,0,1,3,4
508,508,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,2025-07-29,4,10,1,1,0,508,0,0,1,0,9
509,509,Cruickshank Park,43.7023860650084,-79.52594758324148,2025-07-29,0,11,1,1,0,509,0,0,2,0,8
510,510,York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576,2025-07-29,9,3,1,1,0,510,1,0,0,0,9
511,511,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,2025-07-29,0,22,1,1,0,511,3,1,1,1,4
512,512,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,2025-07-29,10,0,1,1,0,512,1,0,0,0,9
513,513,Yonge St / Dundonald St ,43.66596010067729,-79.38461360978698,2025-07-29,0,26,1,1,0,513,3,0,1,1,5
514,514,Church St / Alexander St,43.663722,-79.380288,2025-07-29,4,29,1,1,1,514,3,0,3,0,4
515,515,Riverdale Park South (Broadview Ave),43.667819,-79.35347,2025-07-29,3,11,1,1,0,515,0,0,0,5,5
516,516,552 Birchmount Rd,43.71176278859601,-79.27028152889692,2025-07-29,1,14,1,1,0,516,0,0,1,2,7
517,517,Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921,2025-07-29,12,1,1,1,0,517,0,0,1,1,8
518,518,Jane St / Finch Ave W,43.759292283169536,-79.5183741465576,2025-07-29,10,5,1,1,0,518,0,0,2,0,8
519,519,King St W / Wilson Park Blvd,43.6372958,-79.4423237,2025-07-29,4,14,1,1,2,519,0,0,0,3,7
520,520,Beltline Trail / Chaplin Cres,43.704461,-79.423122,2025-07-29,2,12,1,1,2,520,2,0,2,1,5
521,521,Howard St / Sherbourne St,43.6712581,-79.376367,2025-07-29,2,27,1,1,0,521,2,0,2,1,5
522,522,Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558,2025-07-29,0,11,1,1,0,522,2,0,0,2,6
523,523,St Clarens Ave / College St,43.651238,-79.43868,2025-07-29,5,8,1,1,1,523,3,0,1,3,3
524,524,11 Spadina Rd,43.6677246,-79.4041365,2025-07-29,0,14,1,1,0,524,2,1,1,2,4
525,525,Brookdale Ave / Yonge St,43.72991999271573,-79.40372719797139,2025-07-29,2,12,1,1,2,525,1,0,0,1,8
526,526,Victoria Park Ave / Kingston Rd,43.68035,-79.28357,2025-07-29,1,13,1,1,1,526,4,0,0,0,6
527,527,Palmerston Ave / Dundas St W,43.651603,-79.408346,2025-07-29,15,5,1,1,2,527,2,0,1,0,7
528,528,Old Cummer GO Station,43.79442338280241,-79.36925879507179,2025-07-29,13,7,1,1,0,528,0,0,0,2,8
529,529,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456,2025-07-29,21,2,1,1,1,529,0,1,1,5,3
530,530,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,2025-07-29,8,18,1,1,0,530,0,0,2,3,2
531,531,Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262,2025-07-29,2,9,1,1,0,531,0,0,1,0,9
532,532,Grenville St / Yonge St ,43.662029346625715,-79.38360958402289,2025-07-29,2,11,1,1,1,532,4,0,1,0,5
533,533,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,2025-07-29,0,19,1,1,0,533,1,0,2,4,3
534,534,Polson Pier,43.641675,-79.354006,2025-07-29,2,19,1,1,0,534,1,0,6,3,0
535,535,Cherry Beach,43.637764,-79.345359,2025-07-29,27,19,1,1,0,535,1,0,4,4,1
536,536,Little Norway Park,43.635023,-79.399505,2025-07-29,15,2,1,1,0,536,0,0,0,8,2
537,537,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,2025-07-29,15,4,1,1,1,537,4,0,0,2,4
538,538,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,2025-07-29,2,13,1,1,1,538,1,0,0,2,7
539,539,Christie St / Dupont St,43.67168,-79.421192,2025-07-29,2,15,1,1,0,539,0,1,0,1,8
540,540,Victoria Park Subway Station - SMART,43.695101521988285,-79.28970303201599,2025-07-29,3,8,1,1,0,540,0,0,0,0,10
541,541,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709,2025-07-29,13,3,1,1,0,541,0,0,1,3,6
542,542,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,2025-07-29,0,15,1,1,0,542,2,0,0,1,7
543,543,Queen St. E / Eastern Ave,43.667208,-79.312315,2025-07-29,2,10,1,1,0,543,1,0,1,2,6
544,544,75 Tandridge Cres,43.729578273586064,-79.54699793872719,2025-07-29,4,11,1,1,0,544,0,0,2,3,5
545,545,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489,2025-07-29,13,11,1,1,1,545,1,1,1,0,7
546,546,Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,2025-07-29,16,2,1,1,0,546,0,0,0,2,8
547,547,Yonge St / Bloor St,43.669969,-79.386532,2025-07-29,0,18,1,1,0,547,1,0,0,0,9
548,548,King St W / York St (2),43.647968822765,-79.38316961352653,2025-07-29,0,17,1,1,0,548,3,0,0,0,7
549,549,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,2025-07-29,1,4,1,1,1,549,2,0,3,0,5
550,550,College St / Henry St ,43.6591529,-79.3947953,2025-07-29,0,13,1,1,0,550,2,1,0,3,4
551,551,Sherbourne St / Isabella St,43.669576,-79.375961,2025-07-29,9,9,1,1,2,551,4,0,2,1,3
552,552,Front St E / Cooperage St,43.65296378015573,-79.35711048354281,2025-07-29,19,0,1,1,0,552,1,0,0,3,6
553,553,Yonge St / Alexander St - SMART,43.662862,-79.383572,2025-07-29,3,12,1,1,0,553,3,0,2,0,5
554,554,Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,2025-07-29,14,2,1,1,1,554,1,2,0,5,2
555,555,Bathurst St / Sheppard Ave W,43.7551762288098,-79.43812182651081,2025-07-29,3,10,1,1,0,555,0,0,0,2,8
556,556,Kennedy Rd/Ranstone Gdns (Jack Goodlad Park),43.74190570940633,-79.27181887640458,2025-07-29,1,14,1,1,1,556,0,0,0,3,7
557,557,Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973,2025-07-29,1,16,1,1,1,557,1,0,0,2,7
558,558,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,2025-07-29,17,0,1,1,0,558,0,0,0,2,8
559,559,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,2025-07-29,1,8,1,1,0,559,2,0,0,1,7
560,560,Humberside Grounds - SMART,43.65917,-79.46997,2025-07-29,1,18,1,1,1,560,1,0,2,1,6
561,561,Lower Sherbourne St / The Esplanade,43.648655,-79.367061,2025-07-29,23,0,1,1,0,561,1,0,0,3,6
562,562,Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572,2025-07-29,0,16,1,1,0,562,2,0,1,0,7
563,563,Bloor St W / Riverside Dr,43.647663,-79.487583,2025-07-29,6,15,1,1,0,563,2,1,0,0,7
564,564,Goodwood Park Crt / Dentonia Park,43.694826,-79.295208,2025-07-29,0,18,1,1,0,564,0,0,1,5,4
565,565,Dundas St W / Crawford St,43.649722,-79.416944,2025-07-29,3,41,1,1,2,565,4,0,1,1,4
566,566,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,2025-07-29,7,12,1,1,3,566,1,0,1,1,7
567,567,Homewood Ave / Wellesley St E - SMART,43.666978011780685,-79.37594518686855,2025-07-29,5,6,1,1,3,567,3,0,1,1,5
568,568,Downsview Park Subway Station - SMART,43.753107,-79.479626,2025-07-29,1,19,1,1,0,568,0,0,0,1,9
569,569,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,2025-07-29,9,7,1,1,0,569,1,1,1,5,2
570,570,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,2025-07-29,0,16,1,1,0,570,0,0,0,2,8
571,571,Sheppard Ave E / Leslie St,43.77114830031903,-79.36381166455688,2025-07-29,16,3,1,1,0,571,0,0,0,0,10
572,572,Merton St / Mount Pleasant Rd,43.697819,-79.38786,2025-07-29,4,19,1,1,0,572,1,0,0,2,7
573,573,King St W / Tecumseth St,43.64333333333333,-79.40555555555557,2025-07-29,13,5,1,1,0,573,0,2,2,4,2
574,574,Simcoe St / King St W,43.647508351306186,-79.38604436555764,2025-07-29,0,10,1,1,0,574,2,2,0,1,5
575,575,Mill St / Parliament St,43.650256,-79.36163,2025-07-29,13,1,1,1,0,575,1,0,0,2,7
576,576,Queen St E / Rhodes Ave,43.666224,-79.317693,2025-07-29,12,9,1,1,1,576,1,0,0,3,6
577,577,High Park Blvd / Parkside Dr,43.64456431942226,-79.45737058972283,2025-07-29,13,0,1,1,2,577,0,0,0,6,4
578,578,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,2025-07-29,21,2,1,1,2,578,1,1,0,1,7
579,579,Jane St / Haney Ave,43.6743457123134,-79.4948437786083,2025-07-29,2,17,1,1,2,579,0,0,1,2,7
580,580,Talbot Rd / Finch Hydro Corridor,43.78225298110634,-79.42367062831116,2025-07-29,3,11,1,1,0,580,0,0,0,1,9
581,581,Davenport Rd / Christie St,43.675278,-79.423889,2025-07-29,4,22,1,1,0,581,0,1,1,0,8
582,582,York St / Queen St W (City Hall),43.65160619179464,-79.38404693334348,2025-07-29,0,22,1,1,0,582,4,0,0,0,6
583,583,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,2025-07-29,1,12,1,1,1,583,2,0,0,2,6
584,584,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,2025-07-29,9,18,1,1,0,584,3,1,0,1,5
585,585,Lumsden Ave / Cedarvale Ave,43.693187,-79.314283,2025-07-29,4,6,1,1,3,585,1,0,1,3,5
586,586,Jarvis St / Maitland Pl,43.6647688,-79.3772602,2025-07-29,4,11,1,1,0,586,2,0,2,0,6
587,587,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,2025-07-29,0,18,1,1,0,587,0,0,2,2,6
588,588,Hawksbury Dr / Sheppard Ave E ,43.76816239444779,-79.38312075158996,2025-07-29,5,5,1,1,0,588,0,0,0,1,9
589,589,College Park - Yonge St Entrance,43.65988,-79.38279,2025-07-29,6,18,1,1,1,589,2,0,1,0,7
590,590,Maida Vale Park,43.73310396818645,-79.27702819926358,2025-07-29,5,6,1,1,0,590,0,0,1,0,9
591,591,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,2025-07-29,9,5,1,1,2,591,1,0,0,2,7
592,592,Richmond St W / Bathurst St,43.64666748425228,-79.40299591349182,2025-07-29,13,0,1,1,0,592,0,1,2,1,6
593,593,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,2025-07-29,3,9,1,1,2,593,0,2,1,0,7
594,594,Shaw St / College St,43.6551193,-79.4201454,2025-07-29,10,1,1,1,0,594,3,0,1,0,6
595,595,Mabelle Park,43.645389479325615,-79.5276822170925,2025-07-29,0,15,1,1,0,595,2,0,1,0,7
596,596,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257,2025-07-29,10,0,1,1,0,596,1,0,1,1,7
597,597,111 Broadview Ave,43.6593483,-79.34993659999999,2025-07-29,14,0,1,1,0,597,2,0,0,2,6
598,598,Colonel Danforth Park,43.7777114,-79.1659711,2025-07-29,8,10,1,1,0,598,0,0,1,1,8
599,599,Ionview Rd / Eglinton Ave E,43.73170279350989,-79.27149201786922,2025-07-29,4,6,1,1,2,599,0,0,0,0,10
600,600,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,2025-07-29,1,12,1,1,0,600,1,1,1,0,7
601,601,Joseph J Piccininni Community Centre,43.675648,-79.4527619,2025-07-29,0,17,1,1,0,601,0,0,1,2,7
602,602,Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503,2025-07-29,0,14,1,1,0,602,1,1,1,1,6
603,603,Rockcliffe Blvd / Alliance Ave,43.67651939727437,-79.48942027086547,2025-07-29,1,7,1,1,0,603,3,0,0,3,4
604,604,Broadview Ave / Westwood Ave,43.6848652,-79.356602,2025-07-29,11,11,1,1,2,604,1,2,0,1,6
605,605,Western Battery Rd / Pirandello St,43.640075,-79.414156,2025-07-29,26,1,1,1,1,605,0,1,1,3,5
606,606,Ward's Island Ferry Dock,43.62946009688497,-79.35615465421839,2025-07-29,24,1,1,1,0,606,0,0,3,4,2
607,607,Gibraltar Point Beach,43.613194,-79.387683,2025-07-29,7,27,1,1,0,607,0,0,0,1,0
608,608,Gordonridge Pl / Danforth Rd,43.72729077290258,-79.25237907196654,2025-07-29,1,14,1,1,1,608,2,0,0,2,6
609,609,Bathurst St / Front St W,43.64134790000001,-79.4013882,2025-07-29,29,0,1,1,0,609,1,2,0,2,5
610,610,Queen St E / Nursewood Rd,43.673831,-79.281455,2025-07-29,18,0,1,1,0,610,4,0,0,0,6
611,611,Kingston Rd / Markham Rd,43.73878438927323,-79.21746485700835,2025-07-29,2,13,1,1,0,611,1,0,0,0,9
612,612,Danforth Ave / Gough Ave,43.678401,-79.346289,2025-07-29,10,13,1,1,1,612,1,1,1,2,5
613,613,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,2025-07-29,12,13,1,1,0,613,0,0,0,4,6
614,614,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746,2025-07-29,8,10,1,1,0,614,2,0,0,1,7
615,615,36 Park Lawn Rd,43.62369169999999,-79.4838132,2025-07-29,5,9,1,1,1,615,0,0,1,3,6
616,616,Bridlewood Park,43.783271135570466,-79.31732800144945,2025-07-29,0,10,1,1,0,616,0,0,0,1,9
617,617,Simcoe St / Wellington St W North,43.6462176,-79.3855048,2025-07-29,0,13,1,1,0,617,2,2,0,1,5
618,618,Humber Bay Shores Park East,43.6308933,-79.4722622,2025-07-29,18,4,1,1,1,618,1,0,1,3,5
619,619,Ridge Rd / Wilson Ave ,43.723786959308256,-79.49416269814759,2025-07-29,3,16,1,1,0,619,0,0,1,0,9
620,620,2300 Lakeshore Blvd W,43.61868,-79.48674,2025-07-29,12,0,1,1,0,620,0,0,0,3,7
621,621,Wellesley St E / Jarvis St,43.6662047,-79.37901219999999,2025-07-29,2,19,1,1,1,621,3,0,3,1,3
622,622,Howard Park Ave / Parkside Dr,43.648657,-79.458111,2025-07-29,5,9,1,1,1,622,1,0,1,5,3
623,623,Ramsden Park,43.676184561302776,-79.38962496400146,2025-07-29,1,14,1,1,1,623,1,0,0,1,8
624,624,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,2025-07-29,11,0,1,1,0,624,1,0,0,3,6
625,625,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392,2025-07-29,1,13,1,1,1,625,2,0,0,0,8
626,626,Niagara St / Richmond St W,43.64534,-79.409597,2025-07-29,31,8,1,1,0,626,2,1,2,3,2
627,627,Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872,2025-07-29,1,44,1,1,0,627,2,1,0,1,6
628,628,Dalton Rd / Bloor St W,43.6662942,-79.4066433,2025-07-29,0,11,1,1,0,628,1,1,1,1,6
629,629,Bond Ave / Don Mills Trail,43.74475834253035,-79.35348069940567,2025-07-29,5,14,1,1,0,629,0,0,2,2,6
630,630,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465,2025-07-29,11,3,1,1,0,630,0,0,0,1,9
631,631,King St E / Victoria St,43.6495789,-79.3762096,2025-07-29,12,6,1,1,0,631,2,1,0,2,5
632,632,Kendal Ave / Bernard Ave,43.671513,-79.408317,2025-07-29,3,12,1,1,0,632,1,1,1,1,6
633,633,Oak St / Sackville St,43.6613642,-79.3641171,2025-07-29,16,0,1,1,0,633,2,0,0,3,5
634,634,Hanna Ave / Liberty St,43.638608601636705,-79.41965437361068,2025-07-29,10,17,1,1,3,634,1,1,1,1,6
635,635,Kendal Ave / Spadina Rd,43.670318,-79.405181,2025-07-29,0,8,1,1,0,635,1,1,0,2,6
636,636,McGill St / Church St,43.660694,-79.379052,2025-07-29,7,7,1,1,0,636,3,0,1,0,6
637,637,Lynn Williams St / Pirandello St ,43.63912451479701,-79.41423166721611,2025-07-29,15,0,1,1,0,637,0,1,1,3,5
638,638,Coronation Park (Martin Goodman Trail),43.635007,-79.403341,2025-07-29,5,11,1,1,0,638,0,1,0,8,1
639,639,Waterfront Trail (Rouge Hill),43.778015,-79.131911,2025-07-29,7,4,1,1,0,639,0,0,0,4,5
640,640,Summerhill Subway Station,43.68201189061227,-79.39130701852416,2025-07-29,0,10,1,1,0,640,1,0,0,2,7
641,641,Walter Saunders Park,43.699327072589426,-79.4493630391668,2025-07-29,2,10,1,1,2,641,0,0,0,1,9
642,642,Broadview Subway Station,43.6772,-79.35858,2025-07-29,11,2,1,1,1,642,1,1,0,2,6
643,643,Beaty Ave / Queen St W,43.6393107,-79.4408141,2025-07-29,11,6,1,1,0,643,0,0,1,1,8
644,644,Gilder Dr / Midland Ave,43.7365986,-79.2578451,2025-07-29,8,7,1,1,0,644,1,0,2,0,7
645,645,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,2025-07-29,2,10,1,1,1,645,1,0,0,1,8
646,646,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,2025-07-29,14,47,1,1,0,646,1,0,1,2,6
647,647,Wilket Creek Park,43.720645,-79.355474,2025-07-29,7,19,1,1,0,647,0,0,1,5,4
648,648,Balliol St / Yonge St - SMART,43.6978701,-79.39419,2025-07-29,16,19,1,1,1,648,1,0,0,3,6
649,649,Cherry St / Distillery Ln,43.650279,-79.356832,2025-07-29,11,1,1,1,1,649,1,0,1,3,5
650,650,Ellis Ave / The Queensway,43.63855,-79.46693,2025-07-29,13,0,1,1,0,650,0,0,0,8,2
651,651,Ulster St / Bathurst St,43.66,-79.4088888888889,2025-07-29,1,7,1,1,0,651,1,1,0,0,8
652,652,Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,2025-07-29,3,18,1,1,1,652,2,0,0,0,8
653,653,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249,2025-07-29,16,0,1,1,1,653,2,0,1,0,7
654,654,King's Mill Park,43.64920406876699,-79.49336334201408,2025-07-29,8,19,1,1,2,654,1,1,0,1,7
655,655,Richmond St E / Jarvis St Green P,43.652634,-79.374222,2025-07-29,2,14,1,1,0,655,2,1,0,2,5
656,656,Scrivener Sq / Yonge St,43.680566503025645,-79.3908297264401,2025-07-29,0,15,1,1,0,656,1,0,0,1,8
657,657,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868,2025-07-29,0,23,1,1,0,657,0,0,2,0,8
658,658,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815,2025-07-29,8,10,1,1,0,658,1,0,0,2,7
659,659,Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776,2025-07-29,3,15,1,1,0,659,0,0,0,2,8
660,660,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,2025-07-29,20,13,1,1,0,660,0,2,0,1,7
661,661,East Liberty St / Western Battery Rd,43.6392777,-79.4115736,2025-07-29,17,0,1,1,0,661,0,1,1,5,3
662,662,Yonge St / North York Blvd,43.76726589934926,-79.41263489814757,2025-07-29,3,20,1,1,0,662,0,1,0,1,8
663,663,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,2025-07-29,6,13,1,1,0,663,1,0,0,2,7
